IndicatorAcronym	ModelStockAbbrev	CWTIndicatorName	ModCWT	JuvenileLifeHistory	AdultRunTiming	GeographicLocation	BroodYear	OceanEntryYear	FirstMatureAGe	FinalMatureAge	CompleteBY	OldestAgeinCohort	N_Ages_Missing	Age2COHSR	TM_OcnER	TM_TermHR	TM_TotalER	stkyr	mod.ER	mod.ocnER
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1994	1995	3	6	Y	6	0	0.01069146	0.291539	0.0435998	0.3224277	NTH1994	0.441290947	0.433341983
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1995	1996	3	6	Y	6	0	0.00516012	0.3199283	0.1253054	0.4051449	NTH1995	0.411327132	0.400499893
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1996	1997	3	6	Y	6	0	0.00990089	0.2606075	0.2425746	0.4399653	NTH1996	0.38349007	0.370339617
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1997	1998	3	6	Y	6	0	0.01721439	0.3425111	0.1663148	0.4518612	NTH1997	0.370897094	0.362615616
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1998	1999	3	6	Y	6	0	0.01208236	0.2601277	0.09591921	0.3310957	NTH1998	0.437819086	0.431189359
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	1999	2000	3	6	Y	6	0	0.01325927	0.3107542	0.1235911	0.3959388	NTH1999	0.473836436	0.466380748
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2000	2001	3	6	Y	6	0	0.00486108	0.278916	0.06519157	0.3259246	NTH2000	0.539342019	0.534425471
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2001	2002	3	6	Y	6	0	0.00501997	0.2382695	0.1627647	0.3622523	NTH2001	0.621652726	0.615845167
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2002	2003	3	6	Y	6	0	0.00498355	0.3694021	0.1521764	0.4653642	NTH2002	0.613099721	0.604459643
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2003	2004	3	6	Y	6	0	0.01209782	0.242348	0.1845991	0.3822099	NTH2003	0.602838041	0.599714558
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2004	2005	3	6	Y	6	0	0.00607007	0.1850659	0.05537032	0.2301891	NTH2004	0.583607678	0.580468455
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2005	2006	3	6	Y	6	0	0.01908868	0.3230337	0.07555582	0.3741825	NTH2005	0.535090277	0.533188028
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2006	2007	3	6	Y	6	0	0.01147537	0.2507198	0.07921248	0.3100721	NTH2006	0.543514253	0.539493959
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2007	2008	3	6	N	5	1	0.00833202	0.2773799	0.333137	0.5181114	NTH2007	NA	NA
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2008	2009	3	6	N	4	2	0.02285801	0.1274763	0.9882818	0.9897757	NTH2008	NA	NA
KLM	NTH	'Kitsumkalum Summer'	NTH.KLM	oceantype	Summer	NBC	2009	2010	3	6	N	3	3	0.7976471	NA	NA	NA	NTH2009	NA	NA
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1976	1977	2	6	Y	6	0	0.08612946	0.6080111	0.3211106	0.7338828	ORC1976	NA	NA
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1977	1978	2	6	Y	6	0	0.05013034	0.3727657	0.3237854	0.575855	ORC1977	0.482858356	0.395211236
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1978	1979	2	6	Y	6	0	0.07977095	0.3466812	0.3731575	0.5904721	ORC1978	0.541955002	0.447936952
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1979	1980	2	6	Y	6	0	0.04157324	0.4771135	0.3467834	0.6584419	ORC1979	0.641660475	0.553153562
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1980	1981	2	6	Y	6	0	0.05772944	0.4432958	0.337094	0.6309574	ORC1980	0.591256962	0.496119039
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1982	1983	2	6	Y	6	0	0.08212189	0.4309432	0.3567807	0.6339716	ORC1982	0.540568423	0.439554475
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1983	1984	2	6	Y	6	0	0.09921937	0.250985	0.2830027	0.4629582	ORC1983	0.411453504	0.315152482
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1984	1985	2	6	Y	6	0	0.09661987	0.3237677	0.2837213	0.5156292	ORC1984	0.456957771	0.330848594
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1985	1986	2	6	Y	6	0	0.02119164	0.4340519	0.3268047	0.6190064	ORC1985	0.515147818	0.407583496
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1986	1987	2	6	Y	6	0	0.05794108	0.4550453	0.3933196	0.6693867	ORC1986	0.53673314	0.428055032
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1987	1988	2	6	Y	6	0	0.05156599	0.361079	0.341636	0.5793574	ORC1987	0.489147389	0.37170363
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1988	1989	2	6	Y	6	0	0.01953599	0.4391757	0.4425457	0.6873661	ORC1988	0.516199863	0.378006366
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1989	1990	2	6	Y	6	0	0.04926734	0.4219447	0.368053	0.6346997	ORC1989	0.533546291	0.428378874
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1990	1991	2	6	Y	6	0	0.1050553	0.3069688	0.3536854	0.5520838	ORC1990	0.494912289	0.37443949
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1991	1992	2	6	Y	6	0	0.01101872	0.3749081	0.4695913	0.6684458	ORC1991	0.447285591	0.31278706
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1992	1993	2	6	Y	6	0	0.04846587	0.2349727	0.3700594	0.5180783	ORC1992	0.356212089	0.23519852
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1993	1994	2	6	Y	6	0	0.09355894	0.2976748	0.4129268	0.5876837	ORC1993	0.40596806	0.284277742
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1994	1995	2	6	Y	6	0	0.04101226	0.3529822	0.471066	0.6577703	ORC1994	0.475168986	0.35164105
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1995	1996	2	6	Y	6	0	0.02312409	0.3045978	0.3760993	0.5661381	ORC1995	0.403568606	0.274487885
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1996	1997	2	6	Y	6	0	0.02644398	0.245456	0.3196743	0.4866642	ORC1996	0.325194937	0.187062149
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1997	1998	2	6	Y	6	0	0.07329992	0.2721204	0.3758295	0.545679	ORC1997	0.331200723	0.187776734
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1998	1999	2	6	Y	6	0	0.05853814	0.2949901	0.4719216	0.6276995	ORC1998	0.382310678	0.252184326
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	1999	2000	2	6	Y	6	0	0.1060737	0.3052831	0.4216596	0.5982172	ORC1999	0.399715911	0.27686162
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2000	2001	2	6	Y	6	0	0.09365533	0.3501634	0.439709	0.6359025	ORC2000	0.473971183	0.357489931
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2001	2002	2	6	Y	6	0	0.0522134	0.4496992	0.454556	0.6998417	ORC2001	0.493058905	0.380433909
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2002	2003	2	6	Y	6	0	0.02723397	0.4942903	0.5002316	0.7472622	ORC2002	0.50058858	0.393021049
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2003	2004	2	6	Y	6	0	0.01278189	0.2085459	0.471651	0.581836	ORC2003	0.464935418	0.32814412
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2004	2005	2	6	Y	6	0	0.04624369	0.4029202	0.328577	0.5991069	ORC2004	0.481103403	0.358791731
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2005	2006	2	6	Y	6	0	0.03220578	0.3172993	0.4338996	0.6135228	ORC2005	0.398505587	0.278163931
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2006	2007	2	6	N	5	1	0.03417453	0.341195	0.5208721	0.6843481	ORC2006	0.423699907	0.299043188
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2007	2008	2	6	N	4	2	0.07760911	0.2630758	0.432474	0.5817764	ORC2007	0.378576696	0.259831914
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2008	2009	2	6	N	3	3	0.2358626	NA	NA	NA	ORC2008	NA	NA
SRH	ORC	'Salmon River'	ORC.SRH	oceantype	Fall	ORCST	2009	2010	2	6	N	2	4	0.1505315	NA	NA	NA	ORC2009	NA	NA
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1972	1973	2	5	Y	5	0	0.00808073	0.6427361	0.9889414	0.9960492	PSF1972	NA	NA
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1974	1975	2	5	Y	5	0	0.03528057	0.7666365	0.933268	0.9844273	PSF1974	NA	NA
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1975	1976	2	5	Y	5	0	0.00583359	0.6028527	0.9419124	0.9769306	PSF1975	NA	NA
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1978	1979	2	5	Y	5	0	0.06536298	0.5315375	0.6260988	0.8248413	PSF1978	0.778410886	0.571145669
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1979	1980	2	5	Y	5	0	0.01001274	0.6002775	0.8683654	0.9473827	PSF1979	0.821114199	0.618392998
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1980	1981	2	5	Y	5	0	0.00473797	0.5750071	0.7833979	0.9079456	PSF1980	0.826208445	0.6211318
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1981	1982	2	5	Y	5	0	0.03835582	0.5712891	0.6521993	0.8508941	PSF1981	0.7748428	0.528493626
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1985	1986	2	5	Y	5	0	0.028706	0.5140421	0.807277	0.9063448	PSF1985	0.708919798	0.450014163
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1986	1987	2	5	Y	5	0	0.01644043	0.6439645	0.81694	0.9348241	PSF1986	0.713389924	0.479772098
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1987	1988	2	5	Y	5	0	0.03045688	0.591441	0.7000954	0.8774713	PSF1987	0.705350211	0.473614649
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1988	1989	2	5	Y	5	0	0.00362855	0.6078924	0.7641025	0.9075028	PSF1988	0.707433405	0.488886951
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1989	1990	2	5	Y	5	0	0.00227697	0.8014954	0.3378328	0.8685568	PSF1989	0.70008643	0.50031115
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1990	1991	2	5	Y	5	0	0.00044095	0.6135158	0.03089442	0.625456	PSF1990	0.645727329	0.430025203
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1991	1992	2	5	Y	5	0	0.00130529	0.4433569	0.1235873	0.5121509	PSF1991	0.602854568	0.38330414
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1992	1993	2	5	Y	5	0	0.00419217	0.4297403	0.05775931	0.4626781	PSF1992	0.561671002	0.347593401
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1993	1994	2	5	Y	5	0	0.00808518	0.4524605	0.016818	0.461669	PSF1993	0.512961117	0.32438649
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1994	1995	2	5	Y	5	0	0.00141078	0.2267445	0.05554729	0.2696967	PSF1994	0.441919753	0.229789389
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1995	1996	2	5	Y	5	0	0.00253751	0.2486888	0.06056284	0.2941903	PSF1995	0.449665151	0.19283553
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1996	1997	2	5	Y	5	0	0.02179994	0.4247143	0.09314795	0.478301	PSF1996	0.49302709	0.209338557
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1997	1998	2	5	Y	5	0	0.00332981	0.3976909	0.4104706	0.6449211	PSF1997	0.484817664	0.212539831
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1998	1999	2	5	Y	5	0	0.01844044	0.39239	0.2768121	0.5605838	PSF1998	0.495764311	0.204612538
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	1999	2000	2	5	Y	5	0	0.01431025	0.3975883	0.3033727	0.5803436	PSF1999	0.529288357	0.207000615
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2000	2001	2	5	Y	5	0	0.01343362	0.3971543	0.2619758	0.5550853	PSF2000	0.518102722	0.227182818
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2001	2002	2	5	Y	5	0	0.0143642	0.4196494	0.2619656	0.5716813	PSF2001	0.556885726	0.243317587
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2002	2003	2	5	Y	5	0	0.02254134	0.4079202	0.2107579	0.5327056	PSF2002	0.570908018	0.254013917
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2003	2004	2	5	Y	5	0	0.01704149	0.4096774	0.3782317	0.6329561	PSF2003	0.602748481	0.278369599
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2004	2005	2	5	Y	5	0	0.00857721	0.3595604	0.4572676	0.6524127	PSF2004	0.60845512	0.267562312
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2005	2006	2	5	Y	5	0	0.02295116	0.2904386	0.2070649	0.4373639	PSF2005	0.603369569	0.241847023
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2006	2007	2	5	Y	5	0	0.01077947	0.4091069	0.2454459	0.5541392	PSF2006	0.573466822	0.21914649
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2007	2008	2	5	N	4	1	0.0399159	0.3542192	0.3081622	0.5532244	PSF2007	0.574045638	0.208990447
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2008	2009	2	5	N	3	2	0.01263972	0.2556594	0.481546	0.6140936	PSF2008	NA	NA
GAD	PSF	'George Adams Fall Fingerling'	PSF.GAD	oceantype	Fall	HOODC	2009	2010	2	5	N	2	3	0.0882635	NA	NA	NA	PSF2009	NA	NA
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1971	1972	2	5	Y	5	0	0.00815786	0.5641575	0.5930708	0.822643	PSF1971	NA	NA
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1972	1973	2	5	Y	5	0	0.006563	0.6850078	0.6473973	0.8889329	PSF1972	NA	NA
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1973	1974	2	5	Y	5	0	0.05741084	0.6865922	0.4199433	0.8182057	PSF1973	NA	NA
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1974	1975	2	5	Y	5	0	0.02630942	0.729552	0.3479421	0.8236523	PSF1974	NA	NA
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1975	1976	2	5	Y	5	0	0.09339122	0.7333384	0.3824515	0.8353236	PSF1975	NA	NA
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1978	1979	2	5	Y	5	0	0.0149406	0.6957505	0.6521204	0.8941578	PSF1978	0.778410886	0.571145669
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1979	1980	2	5	Y	5	0	0.04301378	0.6354085	0.6944286	0.8885912	PSF1979	0.821114199	0.618392998
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1980	1981	2	5	Y	5	0	0.02398374	0.6380122	0.7912589	0.9244384	PSF1980	0.826208445	0.6211318
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1981	1982	2	5	Y	5	0	0.03930251	0.6027015	0.5906003	0.8373461	PSF1981	0.7748428	0.528493626
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1982	1983	2	5	Y	5	0	0.02274593	0.634488	0.2509054	0.7261969	PSF1982	0.747213408	0.502176652
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1983	1984	2	5	Y	5	0	0.02149584	0.4774814	0.2917371	0.6299194	PSF1983	0.738763267	0.480551747
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1984	1985	2	5	Y	5	0	0.03868905	0.5933978	0.2819805	0.7080516	PSF1984	0.736194282	0.461596361
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1985	1986	2	5	Y	5	0	0.01046772	0.4645915	0.3250022	0.6386004	PSF1985	0.708919798	0.450014163
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1986	1987	2	5	Y	5	0	0.05416059	0.5526365	0.5308462	0.7901176	PSF1986	0.713389924	0.479772098
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1987	1988	2	5	Y	5	0	0.00807472	0.5745814	0.461882	0.7710746	PSF1987	0.705350211	0.473614649
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1988	1989	2	5	Y	5	0	0.01300122	0.5895314	0.5744443	0.8253228	PSF1988	0.707433405	0.488886951
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1989	1990	2	5	Y	5	0	0.00418942	0.5473276	0.4213383	0.7380558	PSF1989	0.70008643	0.50031115
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1990	1991	2	5	Y	5	0	0.0186778	0.4752836	0.3224258	0.6444657	PSF1990	0.645727329	0.430025203
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1991	1992	2	5	Y	5	0	0.00597676	0.3999821	0.2119512	0.5271567	PSF1991	0.602854568	0.38330414
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1992	1993	2	5	Y	5	0	0.03546729	0.2781133	0.08888687	0.3422796	PSF1992	0.561671002	0.347593401
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1993	1994	2	5	Y	5	0	0.03772477	0.3109355	0.06857666	0.3581893	PSF1993	0.512961117	0.32438649
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1994	1995	2	5	Y	5	0	0.01217505	0.2778426	0.1065713	0.3548038	PSF1994	0.441919753	0.229789389
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1995	1996	2	5	Y	5	0	0.00555541	0.2391215	0.1490078	0.3524984	PSF1995	0.449665151	0.19283553
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1996	1997	2	5	Y	5	0	0.02143375	0.2302841	0.1388877	0.3371882	PSF1996	0.49302709	0.209338557
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1997	1998	2	5	Y	5	0	0.01212166	0.328378	0.1621014	0.4372489	PSF1997	0.484817664	0.212539831
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1998	1999	2	5	Y	5	0	0.04139454	0.3386375	0.2308899	0.4913394	PSF1998	0.495764311	0.204612538
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	1999	2000	2	5	Y	5	0	0.02211657	0.4043616	0.2146301	0.5322035	PSF1999	0.529288357	0.207000615
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2000	2001	2	5	Y	5	0	0.01577341	0.4881958	0.2623281	0.6224564	PSF2000	0.518102722	0.227182818
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2001	2002	2	5	Y	5	0	0.01019996	0.5090334	0.1378025	0.5766899	PSF2001	0.556885726	0.243317587
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2002	2003	2	5	Y	5	0	0.02159507	0.4127864	0.2312598	0.5485853	PSF2002	0.570908018	0.254013917
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2003	2004	2	5	Y	5	0	0.02280721	0.3616447	0.2070155	0.4937941	PSF2003	0.602748481	0.278369599
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2004	2005	2	5	Y	5	0	0.0233657	0.3946688	0.2449876	0.5429674	PSF2004	0.60845512	0.267562312
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2005	2006	2	5	Y	5	0	0.02793292	0.3305386	0.2412885	0.4920719	PSF2005	0.603369569	0.241847023
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2006	2007	2	5	Y	5	0	0.01356395	0.3160181	0.1332193	0.4071377	PSF2006	0.573466822	0.21914649
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2007	2008	2	5	N	4	1	0.02909818	0.3441744	0.09065204	0.4036263	PSF2007	0.574045638	0.208990447
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2008	2009	2	5	N	3	2	0.00780216	0.3203131	0.09126683	0.382346	PSF2008	NA	NA
SPS	PSF	'South Puget Sound Fall Fingerling'	PSF.SPS	oceantype	Fall	SPGSD	2009	2010	2	5	N	2	3	0.03173909	NA	NA	NA	PSF2009	NA	NA
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1979	1980	2	5	Y	5	0	0.01626991	0.8026686	0.918358	0.9838896	PSN1979	0.844114848	0.618813452
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1980	1981	2	5	Y	5	0	0.0075189	0.6617432	0.9768459	0.9921679	PSN1980	0.845152748	0.623167345
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1981	1982	2	5	Y	5	0	0.01981683	0.7407109	0.8909916	0.9717353	PSN1981	0.788469965	0.524395588
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1982	1983	2	5	Y	5	0	0.00837042	0.3797695	0.7693356	0.856935	PSN1982	0.750348867	0.500226026
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1983	1984	2	5	Y	5	0	0.00820762	0.5129524	0.8472475	0.9256022	PSN1983	0.699364287	0.479327271
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1984	1985	2	5	Y	5	0	0.00689385	0.664518	0.8868828	0.9620512	PSN1984	0.662873947	0.459529785
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1985	1986	2	5	Y	5	0	0.00753098	0.4877464	0.6863643	0.839339	PSN1985	0.656216324	0.447294538
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1986	1987	2	5	Y	5	0	0.03777277	0.5764777	0.7954459	0.9133667	PSN1986	0.691572959	0.477903712
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1987	1988	2	5	Y	5	0	0.00117816	0.611667	0.6800807	0.8757648	PSN1987	0.662715085	0.472533603
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1988	1989	2	5	Y	5	0	0.00391187	0.6916447	0.4570731	0.8325856	PSN1988	0.658363763	0.486871848
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1989	1990	2	5	Y	5	0	0.00224142	0.5485072	0.6254719	0.8309032	PSN1989	0.690800522	0.499506838
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1990	1991	2	5	Y	5	0	0.01601047	0.451031	0.5193985	0.7361646	PSN1990	0.65687486	0.429875309
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1991	1992	2	5	Y	5	0	0.00662081	0.3182431	0.4144794	0.6008173	PSN1991	0.579699393	0.381501937
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1992	1993	2	5	Y	5	0	0.03977004	0.4421625	0.5352132	0.7407244	PSN1992	0.526341834	0.346089137
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1993	1994	2	5	Y	5	0	0.00810727	0.4336281	0.4370961	0.6811872	PSN1993	0.443413125	0.323237258
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1994	1995	2	5	Y	5	0	0.00984974	0.4174196	0.5920377	0.7623292	PSN1994	0.372567594	0.229248076
NIS	PSN	'Nisqually Fall Fingerling'	PSN.NIS	oceantype	Fall	SPGSD	1995	1996	2	5	Y	5	0	0.00815825	0.2297252	0.4713097	0.5927632	PSN1995	0.332543321	0.192089517
